State,District,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Region
Kerala,Palakkad,10.78789845,76.47408711165895,10.78789845,76.47408711165895,Southern Region
Kerala,Kannur,11.9863343,75.54797042899436,11.9863343,75.54797042899436,Southern Region
Kerala,Kottayam,9.5003001,76.8353071,9.5003001,76.8353071,Southern Region
Kerala,Ernakulam,10.0383947,76.50741452482532,10.0383947,76.50741452482532,Southern Region
Kerala,Idukki,9.7253254,77.2103161,9.7253254,77.2103161,Southern Region
Ladakh,Kargil,33.802819,76.4730095688732,33.802819,76.4730095688732,Northern Region
Ladakh,Leh Ladakh,34.1642029,77.5848133,34.1642029,77.5848133,Northern Region
Lakshadweep,Lakshadweep,10.8132489,73.6804620941119,10.8132489,73.6804620941119,Southern Region
Madhya Pradesh,Morena,26.4961372,77.9986659,26.4961372,77.9986659,Central Region
Madhya Pradesh,Alirajpur,22.3118775,74.3555894,22.3118775,74.3555894,Central Region
Madhya Pradesh,Sehore,23.1981078,77.0812948,23.1981078,77.0812948,Central Region
Madhya Pradesh,Rajgarh,25.3338446,77.5083732,25.3338446,77.5083732,Central Region
Madhya Pradesh,Khargone,21.8318939,75.6286115,21.8318939,75.6286115,Central Region
Madhya Pradesh,Satna,24.5684403,80.8321439,24.5684403,80.8321439,Central Region
Madhya Pradesh,Narsinghpur,22.9492648,79.1856846,22.9492648,79.1856846,Central Region
Madhya Pradesh,Jabalpur,23.22420115,79.98248901574848,23.22420115,79.98248901574848,Central Region
Madhya Pradesh,Hoshangabad,22.7575717,77.7188006,22.7575717,77.7188006,Central Region
Madhya Pradesh,Vidisha,23.5200947,77.8085902,23.5200947,77.8085902,Central Region
Madhya Pradesh,Balaghat,21.8611181,80.32141872874212,21.8611181,80.32141872874212,Central Region
Madhya Pradesh,Singrauli,21.8611181,80.32141872874212,21.8611181,80.32141872874212,Central Region
Madhya Pradesh,Betul,21.9034464,77.8983504,21.9034464,77.8983504,Central Region
Madhya Pradesh,Sidhi,22.7018563,75.86663524861918,22.7018563,75.86663524861918,Central Region
Madhya Pradesh,Datia,25.6406595,78.4559832,25.6406595,78.4559832,Central Region
Madhya Pradesh,Dewas,22.9622115,76.048227,22.9622115,76.048227,Central Region
Madhya Pradesh,Sheopur,25.6760912,76.7120469,25.6760912,76.7120469,Central Region
Madhya Pradesh,Neemuch,25.6760912,76.7120469,25.6760912,76.7120469,Central Region
Madhya Pradesh,Raisen,23.3331473,77.7801239,23.3331473,77.7801239,Central Region
Madhya Pradesh,Mandsaur,24.0697229,75.0727169,24.0697229,75.0727169,Central Region
Madhya Pradesh,Barwani,22.7246439,75.8887036,22.7246439,75.8887036,Central Region
Madhya Pradesh,Katni,23.8323636,80.3920242,23.8323636,80.3920242,Central Region
Madhya Pradesh,Dindori,22.9460091,81.0751743,22.9460091,81.0751743,Central Region
Madhya Pradesh,Shivpuri,25.37524125,77.82811932629714,25.37524125,77.82811932629714,Central Region
Madhya Pradesh,Gwalior,26.2,78.2,26.2,78.2,Central Region
Madhya Pradesh,Anuppur,26.2,78.2,26.2,78.2,Central Region
Madhya Pradesh,Agar Malwa,26.2,78.2,26.2,78.2,Central Region
Madhya Pradesh,Ashoknagar,24.57719,77.73266519115776,24.57719,77.73266519115776,Central Region
Madhya Pradesh,Sagar,21.5479393,79.5481447,21.5479393,79.5481447,Central Region
Madhya Pradesh,Niwari,25.5575031,78.1466102,25.5575031,78.1466102,Central Region
Madhya Pradesh,Rewa,23.1689247,80.03308113718485,23.1689247,80.03308113718485,Central Region
Madhya Pradesh,Shajapur,23.4207601,76.27436,23.4207601,76.27436,Central Region
Madhya Pradesh,Ujjain,22.8633236,75.8543994,22.8633236,75.8543994,Central Region
Madhya Pradesh,Bhind,26.5658766,78.7826782,26.5658766,78.7826782,Central Region
Madhya Pradesh,Tikamgarh,24.7712387,78.835802,24.7712387,78.835802,Central Region
Madhya Pradesh,Seoni,21.6843487,80.2715206,21.6843487,80.2715206,Central Region
Madhya Pradesh,Harda,22.3406138,77.0934034,22.3406138,77.0934034,Central Region
Madhya Pradesh,Burhanpur,22.3406138,77.0934034,22.3406138,77.0934034,Central Region
Madhya Pradesh,Damoh,21.8979776,80.7917082,21.8979776,80.7917082,Central Region
Madhya Pradesh,Bhopal,23.2301418,77.4179774,23.2301418,77.4179774,Central Region
Madhya Pradesh,Jhabua,22.6579114,75.8850109,22.6579114,75.8850109,Central Region
Madhya Pradesh,Dhar,22.7109387,75.8334557,22.7109387,75.8334557,Central Region
Madhya Pradesh,Guna,24.646649,77.3079412,24.646649,77.3079412,Central Region
Madhya Pradesh,East Nimar,21.75,76.583333,21.75,76.583333,Central Region
Madhya Pradesh,Chhindwara,22.0509324,78.939744,22.0509324,78.939744,Central Region
Madhya Pradesh,Umaria,23.5255015,80.8343366,23.5255015,80.8343366,Central Region
Madhya Pradesh,Mandla,22.5962197,80.3702688,22.5962197,80.3702688,Central Region
Madhya Pradesh,Indore,22.71113445,75.80768747988787,22.71113445,75.80768747988787,Central Region
Madhya Pradesh,Shahdol,23.3104023,81.3702978,23.3104023,81.3702978,Central Region
Madhya Pradesh,Ratlam,22.71673845,75.88149165574566,22.71673845,75.88149165574566,Central Region
Madhya Pradesh,Panna,24.7172329,80.1873717,24.7172329,80.1873717,Central Region
Madhya Pradesh,Chhatarpur,24.9072406,79.5844054,24.9072406,79.5844054,Central Region
Maharashtra,Aurangabad,19.8799062683,75.33891908889,19.8799062683,75.33891908889,Western Region
Maharashtra,Jalgaon,24.9072406,79.5844054,24.9072406,79.5844054,Western Region
Maharashtra,Latur,18.3931679,76.56402547242254,18.3931679,76.56402547242254,Western Region
Maharashtra,Thane,19.19682175,72.9786988514791,19.19682175,72.9786988514791,Western Region
Maharashtra,Bhandara,21.1596616,79.6527375,21.1596616,79.6527375,Western Region
Maharashtra,Nandurbar,21.3386847,74.2344823,21.3386847,74.2344823,Western Region
Maharashtra,Chandrapur,19.9648425,79.2914735,19.9648425,79.2914735,Western Region
Maharashtra,Kolhapur,16.5756833,74.3125599,16.5756833,74.3125599,Western Region
Maharashtra,Solapur,17.66787665,75.90672723846026,17.66787665,75.90672723846026,Western Region
Maharashtra,Mumbai,19.0517979,72.8292773,19.0517979,72.8292773,Western Region
Maharashtra,Sindhudurg,16.11617835,73.69000425158009,16.11617835,73.69000425158009,Western Region
Maharashtra,Dhule,20.9257339,74.7771388,20.9257339,74.7771388,Western Region
Maharashtra,Wardha,20.73775615,78.60316842982326,20.73775615,78.60316842982326,Western Region
Maharashtra,Parbhani,19.2713708,76.7644813,19.2713708,76.7644813,Western Region
Maharashtra,Mumbai Suburban,19.2713708,76.7644813,19.2713708,76.7644813,Western Region
Maharashtra,Hingoli,19.7222317,77.1544772,19.7222317,77.1544772,Western Region
Maharashtra,Ratnagiri,16.9883802,73.2993118160657,16.9883802,73.2993118160657,Western Region
Maharashtra,Nanded,19.15915835,77.3032699373139,19.15915835,77.3032699373139,Western Region
Maharashtra,Osmanabad,18.18788,76.035779,18.18788,76.035779,Western Region
Maharashtra,Nagpur,21.1170373,79.1045331,21.1170373,79.1045331,Western Region
Maharashtra,Buldhana,21.1170373,79.1045331,21.1170373,79.1045331,Western Region
Maharashtra,Nashik,19.9969676,73.7782466,19.9969676,73.7782466,Western Region
Maharashtra,Akola,20.7141213,77.0065838,20.7141213,77.0065838,Western Region
Maharashtra,Yavatmal,20.3908238,78.1324077,20.3908238,78.1324077,Western Region
Maharashtra,Amravati,20.9376684,77.7781055,20.9376684,77.7781055,Western Region
Maharashtra,Washim,20.1224632,77.1311174,20.1224632,77.1311174,Western Region
Maharashtra,Sangli,16.8425456,74.60920165585244,16.8425456,74.60920165585244,Western Region
Maharashtra,Gadchiroli,20.1700227,79.97914161206661,20.1700227,79.97914161206661,Western Region
Maharashtra,Raigad,20.1700227,79.97914161206661,20.1700227,79.97914161206661,Western Region
Maharashtra,Palghar,20.1700227,79.97914161206661,20.1700227,79.97914161206661,Western Region
Maharashtra,Jalna,19.83228,75.874466,19.83228,75.874466,Western Region
Maharashtra,Gondia,19.83228,75.874466,19.83228,75.874466,Western Region
Maharashtra,Ahmednagar,19.108436,74.735394,19.108436,74.735394,Western Region
Maharashtra,Pune,18.527863,73.85568328231989,18.527863,73.85568328231989,Western Region
Maharashtra,Beed,18.9869163,75.7533207,18.9869163,75.7533207,Western Region
Maharashtra,Satara,17.6913198,74.0094374,17.6913198,74.0094374,Western Region
Manipur,Kangpokpi,17.6913198,74.0094374,17.6913198,74.0094374,North-Eastern Region
Manipur,Noney,17.6913198,74.0094374,17.6913198,74.0094374,North-Eastern Region
Manipur,Imphal East,17.6913198,74.0094374,17.6913198,74.0094374,North-Eastern Region
Manipur,Thoubal,24.84529,94.1449785,24.84529,94.1449785,North-Eastern Region
Manipur,Kakching,24.84529,94.1449785,24.84529,94.1449785,North-Eastern Region
Manipur,Jiribam,24.84529,94.1449785,24.84529,94.1449785,North-Eastern Region
Manipur,Ukhrul,25.311073800000003,94.47537752375742,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,Tamenglong,24.9855683,93.5025164,24.9855683,93.5025164,North-Eastern Region
Manipur,Kamjong,25.0,94.5,25.0,94.5,North-Eastern Region
Manipur,Chandel,25.0,94.5,25.0,94.5,North-Eastern Region
Manipur,Bishnupur,24.6319847,93.7619193,24.6319847,93.7619193,North-Eastern Region
Manipur,Senapati,25.333333,94.166667,25.333333,94.166667,North-Eastern Region
Manipur,Pherzawl,24.2634436330316,93.19096471191015,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,Churachandpur,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Manipur,Tengnoupal,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Manipur,Imphal West,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,North Garo Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,South West Khasi Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,West Garo Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,South Garo Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,East Jaintia Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,South West Garo Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,East Khasi Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,East Garo Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,Ribhoi,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,West Jaintia Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Meghalaya,West Khasi Hills,24.3429852,93.6928709,24.3429852,93.6928709,North-Eastern Region
Mizoram,Serchhip,23.3078982,92.8556728,23.3078982,92.8556728,North-Eastern Region
Mizoram,Aizawl,23.3078982,92.8556728,23.3078982,92.8556728,North-Eastern Region
Mizoram,Lunglei,23.3078982,92.8556728,23.3078982,92.8556728,North-Eastern Region
Mizoram,Mamit,23.909285,92.4947387,23.909285,92.4947387,North-Eastern Region
Mizoram,Lawngtlai,22.7401468,93.0509285,22.7401468,93.0509285,North-Eastern Region
Mizoram,Kolasib,24.2314023,92.6766193,24.2314023,92.6766193,North-Eastern Region
Mizoram,Champhai,23.481,93.309599,23.481,93.309599,North-Eastern Region
Mizoram,Saiha,23.481,93.309599,23.481,93.309599,North-Eastern Region
Nagaland,Mon,26.7238973,95.0287876,26.7238973,95.0287876,North-Eastern Region
Nagaland,Phek,25.709953650000003,94.46436151085854,25.709953650000003,94.46436151085854,North-Eastern Region
Nagaland,Longleng,26.4929778,94.8042633,26.4929778,94.8042633,North-Eastern Region
Nagaland,Mokokchung,26.4929778,94.8042633,26.4929778,94.8042633,North-Eastern Region
Nagaland,Kiphire,25.8826359,94.781588,25.8826359,94.781588,North-Eastern Region
Nagaland,Kohima,25.6949988,94.12330065485534,25.6949988,94.12330065485534,North-Eastern Region
Nagaland,Tuensang,26.25,94.75,26.25,94.75,North-Eastern Region
Nagaland,Peren,25.5354667,93.7352403,25.5354667,93.7352403,North-Eastern Region
Nagaland,Dimapur,25.904959,93.731523,25.904959,93.731523,North-Eastern Region
Nagaland,Zunheboto,26.0030617,94.5236166,26.0030617,94.5236166,North-Eastern Region
Nagaland,Wokha,26.079343100000003,94.2591254527048,26.079343100000003,94.2591254527048,North-Eastern Region
Odisha,Rayagada,19.1643623,83.4077243,19.1643623,83.4077243,Eastern Region
Odisha,Koraput,18.8848483,82.5596997,18.8848483,82.5596997,Eastern Region
Odisha,Malkangiri,18.33798,81.8759462,18.33798,81.8759462,Eastern Region
Odisha,Sambalpur,21.4,83.883333,21.4,83.883333,Eastern Region
Odisha,Kalahandi,19.75,83.0,19.75,83.0,Eastern Region
Odisha,Anugul,19.75,83.0,19.75,83.0,Eastern Region
Odisha,Ganjam,19.5,84.5,19.5,84.5,Eastern Region
Odisha,Jajapur,19.5,84.5,19.5,84.5,Eastern Region
Odisha,Bargarh,21.40164,83.5826487,21.40164,83.5826487,Eastern Region
Odisha,Dhenkanal,20.6590059,85.5813728,20.6590059,85.5813728,Eastern Region
Odisha,Bhadrak,21.0654838,86.5025885,21.0654838,86.5025885,Eastern Region
Odisha,Nuapada,20.7990808,82.5346304,20.7990808,82.5346304,Eastern Region
Odisha,Kendujhar,20.7990808,82.5346304,20.7990808,82.5346304,Eastern Region
Odisha,Mayurbhanj,21.75,86.5,21.75,86.5,Eastern Region
Odisha,Jharsuguda,21.8895058,84.0485068,21.8895058,84.0485068,Eastern Region
Odisha,Kandhamal,21.8895058,84.0485068,21.8895058,84.0485068,Eastern Region
Odisha,Deogarh,21.53937805145885,84.73646090732899,21.53937805145885,84.73646090732899,Eastern Region
Odisha,Sundargarh,22.25,84.5,22.25,84.5,Eastern Region
Odisha,Jagatsinghapur,22.25,84.5,22.25,84.5,Eastern Region
Odisha,Balangir,20.7502257,83.2499464,20.7502257,83.2499464,Eastern Region
Odisha,Baleshwar,21.5,86.75,21.5,86.75,Eastern Region
Odisha,Puri,19.8142712,85.8299503,19.8142712,85.8299503,Eastern Region
Odisha,Sonepur,20.8431294,83.90634540989736,20.8431294,83.90634540989736,Eastern Region
Odisha,Khordha,20.8431294,83.90634540989736,20.8431294,83.90634540989736,Eastern Region
Odisha,Boudh,20.8431294,83.90634540989736,20.8431294,83.90634540989736,Eastern Region
Odisha,Gajapati,18.7716498,84.0968126,18.7716498,84.0968126,Eastern Region
Odisha,Nayagarh,20.1280409,85.1066485,20.1280409,85.1066485,Eastern Region
Odisha,Nabarangpur,19.2288319,82.5668344,19.2288319,82.5668344,Eastern Region
Odisha,Kendrapara,20.5021306,86.4259806,20.5021306,86.4259806,Eastern Region
Odisha,Cuttack,20.5021306,86.4259806,20.5021306,86.4259806,Eastern Region
Puducherry,Karaikal,10.91564885,79.80694879844232,10.91564885,79.80694879844232,Southern Region
Puducherry,Puducherry,11.92201155,79.7951365161579,11.92201155,79.7951365161579,Southern Region
Puducherry,Yanam,16.7332235,82.2018117763748,16.7332235,82.2018117763748,Southern Region
Puducherry,Mahe,11.70086195,75.53600908707303,11.70086195,75.53600908707303,Southern Region
Punjab,Shahid Bhagat Singh Nagar,11.70086195,75.53600908707303,11.70086195,75.53600908707303,Northern Region
Punjab,Fazilka,30.3360996,74.11794319222481,30.3360996,74.11794319222481,Northern Region
Punjab,Barnala,30.3360996,74.11794319222481,30.3360996,74.11794319222481,Northern Region
Punjab,Mansa,30.3360996,74.11794319222481,30.3360996,74.11794319222481,Northern Region
Punjab,Ludhiana,30.479765,74.5354916,30.479765,74.5354916,Northern Region
Punjab,Sri Muktsar Sahib,30.2831401,74.52299719797392,30.2831401,74.52299719797392,Northern Region
Punjab,Patiala,30.1407973,74.2001558,30.1407973,74.2001558,Northern Region
Punjab,Pathankot,32.301710400000005,75.65864246622084,32.301710400000005,75.65864246622084,Northern Region
Punjab,Fatehgarh Sahib,32.301710400000005,75.65864246622084,32.301710400000005,75.65864246622084,Northern Region
Punjab,Rupnagar,30.2102325,73.9925288,30.2102325,73.9925288,Northern Region
Punjab,Tarn Taran,31.32124525,74.84130629340785,31.32124525,74.84130629340785,Northern Region
Punjab,Sas Nagar,31.32124525,74.84130629340785,31.32124525,74.84130629340785,Northern Region
Punjab,Sangrur,31.32124525,74.84130629340785,31.32124525,74.84130629340785,Northern Region
Punjab,Jalandhar,31.32124525,74.84130629340785,31.32124525,74.84130629340785,Northern Region
Punjab,Bathinda,30.20378255,74.95031921693888,30.20378255,74.95031921693888,Northern Region
Punjab,Kapurthala,31.25,75.25,31.25,75.25,Northern Region
Punjab,Firozepur,31.25,75.25,31.25,75.25,Northern Region
Punjab,Gurdaspur,31.9042299,75.22738141098935,31.9042299,75.22738141098935,Northern Region
Punjab,Amritsar,31.3410997,74.6891758,31.3410997,74.6891758,Northern Region
Punjab,Faridkot,31.3410997,74.6891758,31.3410997,74.6891758,Northern Region
Punjab,Hoshiarpur,31.3410997,74.6891758,31.3410997,74.6891758,Northern Region
Punjab,Moga,32.033379,75.3949932,32.033379,75.3949932,Northern Region
Rajasthan,Pali,25.6051226,73.41650554658088,25.6051226,73.41650554658088,Western Region
Rajasthan,Ganganagar,29.5,74.0,29.5,74.0,Western Region
Rajasthan,Churu,28.20477805,74.69129960764752,28.20477805,74.69129960764752,Western Region
Rajasthan,Jaipur,27.1506772,75.74701641691182,27.1506772,75.74701641691182,Western Region
Rajasthan,Baran,24.92077465,76.68218371245564,24.92077465,76.68218371245564,Western Region
Rajasthan,Bhilwara,25.4889628,74.71640140204903,25.4889628,74.71640140204903,Western Region
Rajasthan,Banswara,23.4929453,74.34980159827685,23.4929453,74.34980159827685,Western Region
Rajasthan,Dungarpur,23.6723053,73.81664192753466,23.6723053,73.81664192753466,Western Region
Rajasthan,Tonk,26.122319750000003,75.66322349035153,26.122319750000003,75.66322349035153,Western Region
Rajasthan,Jodhpur,26.73668055,72.87475506802181,26.73668055,72.87475506802181,Western Region
Rajasthan,Karauli,26.51583285,77.05659651705874,26.51583285,77.05659651705874,Western Region
Rajasthan,Udaipur,24.453502,73.65234711743422,24.453502,73.65234711743422,Western Region
Rajasthan,Dausa,26.80486585,76.44374569929329,26.80486585,76.44374569929329,Western Region
Rajasthan,Nagaur,27.05890605,74.1760832159963,27.05890605,74.1760832159963,Western Region
Rajasthan,Bharatpur,27.2662364,77.36917930978375,27.2662364,77.36917930978375,Western Region
Rajasthan,Barmer,25.58325505,71.6192556088008,25.58325505,71.6192556088008,Western Region
Rajasthan,Ajmer,26.33188715,74.71697524629388,26.33188715,74.71697524629388,Western Region
Rajasthan,Chittorgarh,24.7167691,74.47217477196013,24.7167691,74.47217477196013,Western Region
Rajasthan,Hanumangarh,29.3659533,74.29842896506344,29.3659533,74.29842896506344,Western Region
Rajasthan,Pratapgarh,24.02181175,74.62410748793954,24.02181175,74.62410748793954,Western Region
Rajasthan,Sawai Madhopur,26.22901855,76.3043561491013,26.22901855,76.3043561491013,Western Region
Rajasthan,Jalore,25.343876,72.624222,25.343876,72.624222,Western Region
Rajasthan,Bikaner,28.11616165,73.11056700494197,28.11616165,73.11056700494197,Western Region
Rajasthan,Sikar,27.66241555,75.02799709983499,27.66241555,75.02799709983499,Western Region
Rajasthan,Dholpur,27.66241555,75.02799709983499,27.66241555,75.02799709983499,Western Region
Rajasthan,Sirohi,24.8114047,72.83002573160249,24.8114047,72.83002573160249,Western Region
Rajasthan,Rajsamand,25.2892459,73.8241077454327,25.2892459,73.8241077454327,Western Region
Rajasthan,Jaisalmer,27.0264162,70.77751197645885,27.0264162,70.77751197645885,Western Region
Rajasthan,Bundi,25.4367659,75.736147085863,25.4367659,75.736147085863,Western Region
Rajasthan,Jhalawar,24.31255575,76.52279955036622,24.31255575,76.52279955036622,Western Region
Rajasthan,Alwar,27.638573450000003,76.61404271796437,27.638573450000003,76.61404271796437,Western Region
Rajasthan,Kota,25.196682950000003,76.00096873038872,25.196682950000003,76.00096873038872,Western Region
Rajasthan,Jhunjhunu,25.196682950000003,76.00096873038872,25.196682950000003,76.00096873038872,Western Region
Sikkim,East,27.329005297,88.6098698391,27.329005297,88.6098698391,Eastern Region
Sikkim,North,27.504893699,88.53981499,27.504893699,88.53981499,Eastern Region
Sikkim,South,27.1709126829,88.3668023,27.1709126829,88.3668023,Eastern Region
Sikkim,West,27.315686000131,88.237183386863,27.315686000131,88.237183386863,Eastern Region
Tamil Nadu,Tiruchirappalli,10.85046075,78.72453299229292,10.85046075,78.72453299229292,Southern Region
Tamil Nadu,Ramanathapuram,9.5205576,78.51846345155016,9.5205576,78.51846345155016,Southern Region
Tamil Nadu,Krishnagiri,12.5150555,78.00762134333985,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,Cuddalore,11.52020705,79.33963564750636,11.52020705,79.33963564750636,Southern Region
Tamil Nadu,Kancheepuram,12.87960515,79.70427615297989,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,Tiruppur,10.791526650000002,77.53254662905589,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,Dharmapuri,12.14561305,78.11322171666458,12.14561305,78.11322171666458,Southern Region
Tamil Nadu,Thoothukkudi,8.84570345,77.99381783527917,8.84570345,77.99381783527917,Southern Region
Tamil Nadu,Thanjavur,10.65903695,79.20142776213416,10.65903695,79.20142776213416,Southern Region
Tamil Nadu,Madurai,9.9369266,78.00782300920798,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,Tiruvannamalai,12.22713775,79.07012882091152,12.22713775,79.07012882091152,Southern Region
Tamil Nadu,Salem,11.64696155,78.21069575456464,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,Nagapattinam,10.60262025,79.7619347994777,10.60262025,79.7619347994777,Southern Region
Tamil Nadu,Tirupathur,12.4533064,78.55290857022919,12.4533064,78.55290857022919,Southern Region
Tamil Nadu,Ariyalur,11.1530559,79.25857973608959,11.1530559,79.25857973608959,Southern Region
Tamil Nadu,Chennai,13.05843605,80.23610502517248,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,The Nilgiris,11.4454657,76.69864649371819,11.4454657,76.69864649371819,Southern Region
Tamil Nadu,Erode,11.49052815,77.35052739885393,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,Karur,10.8217671,78.38286541157868,10.8217671,78.38286541157868,Southern Region
Tamil Nadu,Kallakkurichi,11.690524,78.98242156692304,11.690524,78.98242156692304,Southern Region
Tamil Nadu,Viluppuram,12.11669665,79.59892355244544,12.11669665,79.59892355244544,Southern Region
Tamil Nadu,Pudukkottai,10.2903072,78.81736165831396,10.2903072,78.81736165831396,Southern Region
Tamil Nadu,Perambalur,11.2902641,78.9300404012642,11.2902641,78.9300404012642,Southern Region
Tamil Nadu,Coimbatore,10.81357895,77.0797776943048,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,Virudhunagar,9.4926289,77.86316901187504,9.4926289,77.86316901187504,Southern Region
Tamil Nadu,Dindigul,10.42568965,77.815663999998,10.42568965,77.815663999998,Southern Region
Tamil Nadu,Sivaganga,9.851231,78.53047154820717,9.851231,78.53047154820717,Southern Region
Tamil Nadu,Tenkasi,9.09407535,77.47583689833286,9.09407535,77.47583689833286,Southern Region
Tamil Nadu,Chengalpattu,12.636245,80.0653519331311,12.636245,80.0653519331311,Southern Region
Tamil Nadu,Kanniyakumari,11.0600516,77.0679581,11.0600516,77.0679581,Southern Region
Tamil Nadu,Tirunelveli,8.5495014,77.58051775636523,8.5495014,77.58051775636523,Southern Region
Tamil Nadu,Thiruvallur,13.2533992,80.05462674586394,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,Theni,9.86924895,77.42258419359165,9.86924895,77.42258419359165,Southern Region
Tamil Nadu,Ranipet,12.91862425,79.40819212569048,12.91862425,79.40819212569048,Southern Region
Tamil Nadu,Namakkal,11.30338895,78.1186040211884,11.30338895,78.1186040211884,Southern Region
Tamil Nadu,Vellore,12.9009299,79.06148441803552,12.9009299,79.06148441803552,Southern Region
Tamil Nadu,Thiruvarur,10.6878621,79.49794371209825,10.6878621,79.49794371209825,Southern Region
Telangana,Narayanpet,10.6878621,79.49794371209825,10.6878621,79.49794371209825,Southern Region
Telangana,Nalgonda,17.0557615,79.2779955,17.0557615,79.2779955,Southern Region
Telangana,Jangaon,17.0557615,79.2779955,17.0557615,79.2779955,Southern Region
Telangana,Bhadradri Kothagudem,17.0557615,79.2779955,17.0557615,79.2779955,Southern Region
Telangana,Warangal Rural,17.0557615,79.2779955,17.0557615,79.2779955,Southern Region
Telangana,Kumuram Bheem Asifabad,17.0557615,79.2779955,17.0557615,79.2779955,Southern Region
Telangana,Nizamabad,18.6687404,78.0989938,18.6687404,78.0989938,Southern Region
Telangana,Adilabad,19.1040149,78.340105,19.1040149,78.340105,Southern Region
Telangana,Rajanna Sircilla,19.1040149,78.340105,19.1040149,78.340105,Southern Region
Telangana,Nagarkurnool,19.1040149,78.340105,19.1040149,78.340105,Southern Region
Telangana,Peddapalle,19.1040149,78.340105,19.1040149,78.340105,Southern Region
Telangana,Nirmal,19.1040149,78.340105,19.1040149,78.340105,Southern Region
Telangana,Mahabubabad,19.1040149,78.340105,19.1040149,78.340105,Southern Region
Telangana,Sangareddy,19.1040149,78.340105,19.1040149,78.340105,Southern Region
Telangana,Wanaparthy,16.3637095,78.0647251,16.3637095,78.0647251,Southern Region
Telangana,Vikarabad,16.3637095,78.0647251,16.3637095,78.0647251,Southern Region
Telangana,Jagtial,16.3637095,78.0647251,16.3637095,78.0647251,Southern Region
Telangana,Yadadri Bhuvanagiri,16.3637095,78.0647251,16.3637095,78.0647251,Southern Region
Telangana,Medak,16.3637095,78.0647251,16.3637095,78.0647251,Southern Region
Telangana,Mahbubnagar,16.5,78.25,16.5,78.25,Southern Region
Telangana,Jaya Shankar Bhalupally,16.5,78.25,16.5,78.25,Southern Region
Telangana,Warangal Urban,16.5,78.25,16.5,78.25,Southern Region
Telangana,Rangareddy,16.5,78.25,16.5,78.25,Southern Region
Telangana,Hyderabad,16.5,78.25,16.5,78.25,Southern Region
Telangana,Suryapet,16.5,78.25,16.5,78.25,Southern Region
Telangana,Jogulamba Gadwal,16.5,78.25,16.5,78.25,Southern Region
Telangana,Kamareddy,16.5,78.25,16.5,78.25,Southern Region
Telangana,Mulugu,16.5,78.25,16.5,78.25,Southern Region
Telangana,Medchal Malkajgiri,16.5,78.25,16.5,78.25,Southern Region
Telangana,Karimnagar,18.4424788,79.1307265573114,18.4424788,79.1307265573114,Southern Region
Telangana,Mancherial,18.4424788,79.1307265573114,18.4424788,79.1307265573114,Southern Region
Telangana,Siddipet,18.03098145,78.8783964556235,18.03098145,78.8783964556235,Southern Region
Telangana,Khammam,17.250782,80.1524,17.250782,80.1524,Southern Region
Tripura,Unakoti,24.304628,92.033346,24.304628,92.033346,North-Eastern Region
Tripura,Khowai,24.0715915,91.6025823,24.0715915,91.6025823,North-Eastern Region
Tripura,Sepahijala,24.0715915,91.6025823,24.0715915,91.6025823,North-Eastern Region
Tripura,North Tripura,23.9922833,91.856786,23.9922833,91.856786,North-Eastern Region
Tripura,Dhalai,23.9551603,91.8252174,23.9551603,91.8252174,North-Eastern Region
Tripura,South Tripura,23.5,91.666667,23.5,91.666667,North-Eastern Region
Tripura,Gomati,23.4848604,91.4983684,23.4848604,91.4983684,North-Eastern Region
Tripura,West Tripura,23.916667,91.5,23.916667,91.5,North-Eastern Region
Uttar Pradesh,Balrampur,26.0849232204,83.1977435446,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,Hamirpur,25.9522649791,80.150605438,25.9522649791,80.150605438,Central Region
